ts,symbol,interval,open,high,low,close,volume,start_ms,start_iso,ema_5,ema_12,ema_21,rsi,bb_mid,bb_up,bb_low,bb_width,vwap,vwap_dist_pct,vwap_score,vwap_status,bb_status,bb_score,ema_dist_pct,ema_score,ema_status,ema_pair_abs_diff_12_21,ema_pair_spread_pct_12_21,ema_pair_score_12_21,ema_pair_status_12_21,ema_dist_pct_21,ema_score_21,ema_status_21,ema_pair_abs_diff,ema_pair_spread_pct,ema_pair_score,ema_pair_status,candle_pattern,time_open,time_close,total_bids_last,total_asks_last,total_bids_peak,total_asks_peak,bid_notional_last,ask_notional_last,best_bid_price,best_ask_price,mid_price,spread_abs,spread_bps,bid_ask_ratio_last,liq_imbalance_last,top_bids_last,top_asks_last,top_bids_peak,top_asks_peak,top_bids_last_qty_sum,top_asks_last_qty_sum,top_bids_last_notional,top_asks_last_notional,depth_bids_last_10bps,depth_asks_last_10bps,depth_bids_last_25bps,depth_asks_last_25bps,depth_bids_last_50bps,depth_asks_last_50bps,updates_count,levels_changed_bid,levels_changed_ask,time,th_buy_vol_total,th_sell_vol_total,th_total_vol,th_buy_trades_count,th_sell_trades_count,th_trades_count_total,th_open,th_high,th_low,th_close,th_range,th_body,th_body_ratio,th_direction,th_close_pos_in_range,th_buy_wall_pct,th_buy_wall_avg_size,th_buy_wall_min_size,th_sell_wall_pct,th_sell_wall_avg_size,th_sell_wall_min_size,th_buy_near_high_pct,th_sell_near_low_pct,th_buy_top_price_avg,th_sell_low_price_avg,th_delta_vol,th_delta_ratio,th_count_imbalance,th_duration_sec,th_trades_per_sec,th_max_gap_ms,th_vwap_trades,th_no_trades_flag,th_side_inferred_flag,th_partial_first_flag,vd_buy_vol,vd_sell_vol,vd_buy_count,vd_sell_count,vd_total_count,vd_notional_buy,vd_notional_sell,vd_avg_trade_size,vd_vwap_trades,vd_large_trades_count,vd_large_trades_vol,vd_total_vol,vd_delta_vol,vd_delta_notional,vd_buy_ratio,vd_sell_ratio,vd_delta_ratio,vd_aggressor_imbalance,vd_vol_sma,vd_vd_over_sma,vd_score,vd_status,vd_no_trades_flag,vd_side_inferred_flag,close_t+30s,dpp_30s,long_profitable_30s,short_profitable_30s,close_t+60s,dpp_60s,long_profitable_60s,short_profitable_60s,close_t+90s,dpp_90s,long_profitable_90s,short_profitable_90s,close_t+120s,dpp_120s,long_profitable_120s,short_profitable_120s,filled_at_30s,filled_at_60s,filled_at_90s,filled_at_120s,friction_pct_used
2025-09-06 18:43:30+00:00,BTCUSDT,30s,110071.3,110071.4,110068.9,110069.0,2.1529999999999996,1757184180000,2025-09-06T18:43:00+00:00,110069.0,110069.0,110069.0,50.0,,,,,110069.76666666666,0.0,100.0,VWAP > CLOSE,CENTER,,0.0,100.0,EMA < CLOSE,0.0,0.0,0.0,FAST_ABOVE_SLOW,0.0,100.0,EMA < CLOSE,0.0,0.0,0.0,FAST_ABOVE_SLOW,RED,1757184181.1836016,1757184211.123248,5.3790000000000004,23.311,16.419,90.772,592020.7493,2565899.1334,110068.9,110069.0,110068.95,0.10000000000582077,0.009085214313920571,0.23074943159881603,-0.6250261415127222,"[array([1.1006e+05, 1.5240e+00]) array([1.100689e+05, 9.220000e-01])
 array([1.100557e+05, 6.350000e-01])]","[array([1.10069e+05, 1.39170e+01]) array([1.100785e+05, 1.770000e+00])
 array([1.100714e+05, 1.468000e+00])]","[array([1.100609e+05, 2.748000e+00]) array([1.1006e+05, 1.5360e+00])
 array([1.100689e+05, 1.342000e+00])]","[array([1.10069e+05, 1.66280e+01]) array([1.100713e+05, 7.757000e+00])
 array([1.100711e+05, 6.360000e+00])]",3.081,17.155,339100.33530000004,1888254.0332,5.3790000000000004,23.311,5.3790000000000004,23.311,5.3790000000000004,23.311,409,362,622,2025-09-06 18:43:00+00:00,1.515,0.6379999999999999,2.1529999999999996,15,24,39,110071.3,110071.4,110068.9,110069.0,2.5,2.3000000000029104,0.9199999996331641,-1,0.039999999986328305,38.8778877631169,0.589,0.589,30.564263274977648,0.195,0.195,99.9999999339934,99.99999984326018,110071.4,110068.9,0.877,0.4073385971168888,-0.23076923076331363,26.343,1.4804691948525226,4766.0,110069.3672038693,0,0,0,1.515,0.638,15,24,39,166754.54219999997,70224.8055,0.055205128205128205,110069.36725494191,4,1.398,2.153,0.8769999999999999,96529.73669999996,0.7036692983262102,0.29633070120932153,0.40733859711688863,-0.23076923076331363,2.153,0.40733859711688863,70,VD_STRONG_BUY,0,0,110060.1,-0.00808583706583523,False,False,110039.8,-0.026528813744103326,False,False,110024.1,-0.04079259373665081,False,False,110020.1,-0.04442667781118587,False,False,2025-09-06 18:44:00+00:00,2025-09-06 18:44:30+00:00,2025-09-06 18:45:00+00:00,2025-09-06 18:45:30+00:00,0.07
2025-09-06 18:44:00+00:00,BTCUSDT,30s,110068.9,110069.0,110060.0,110060.1,1.8679999999999999,1757184210000,2025-09-06T18:43:30+00:00,110060.1,110060.1,110060.1,50.0,,,,,110063.03333333331,0.0,100.0,VWAP > CLOSE,CENTER,,0.0,100.0,EMA < CLOSE,0.0,0.0,0.0,FAST_ABOVE_SLOW,0.0,100.0,EMA < CLOSE,0.0,0.0,0.0,FAST_ABOVE_SLOW,RED,1757184211.1232483,1757184240.9930775,8.551,33.019,39.663000000000004,165.843,941068.6117,3634244.3524,110060.0,110060.1,110060.05,0.10000000000582077,0.009085948989285464,0.258972106968715,-0.5885975463074331,"[array([1.1006e+05, 3.1270e+00]) array([1.100474e+05, 1.009000e+00])
 array([1.100509e+05, 7.950000e-01])]","[array([1.100601e+05, 1.345000e+01]) array([1.100715e+05, 2.597000e+00])
 array([1.100679e+05, 2.559000e+00])]","[array([1.1006e+05, 4.5880e+00]) array([1.100522e+05, 1.920000e+00])
 array([1.100517e+05, 1.817000e+00])]","[array([1.100626e+05, 1.816400e+01]) array([1.100623e+05, 1.752700e+01])
 array([1.10069e+05, 1.49980e+01])]",4.931,18.605999999999998,542685.9121,2047827.7866,8.551,33.019,8.551,33.019,8.551,33.019,511,952,600,2025-09-06 18:43:30+00:00,0.48500000000000004,1.3830000000000002,1.8680000000000003,10,48,58,110068.9,110069.0,110060.0,110060.1,9.0,8.799999999988358,0.9777777776678422,-1,0.011111111110523295,66.59793800701456,0.323,0.323,45.9869847823666,0.318,0.136,99.99999979381442,99.99999992769342,110069.0,110060.0,-0.8980000000000001,-0.48072805113451383,-0.6551724137818075,28.828,2.0119328430692383,5682.0,110065.10165414076,0,0,0,0.48500000000000004,1.383,10,48,58,53379.175200000005,152222.4348,0.03220689655172414,110065.10171300317,6,1.226,1.868,-0.8979999999999999,-98843.25959999999,0.2596359741650771,0.7403640252995909,-0.4807280511345138,-0.6551724137818075,1.868,-0.4807280511345138,26,VD_STRONG_SELL,0,0,110039.8,-0.018444468067903726,False,False,110024.1,-0.03270940149972606,False,False,110020.1,-0.036343779444140065,False,False,110019.1,-0.03725237393024357,False,False,2025-09-06 18:44:30+00:00,2025-09-06 18:45:00+00:00,2025-09-06 18:45:30+00:00,2025-09-06 18:46:00+00:00,0.07
2025-09-06 18:44:30+00:00,BTCUSDT,30s,110060.0,110060.1,110038.4,110039.8,43.286,1757184240000,2025-09-06T18:44:00+00:00,110039.8,110039.8,110039.8,50.0,,,,,110046.09999999999,0.01,100.0,VWAP > CLOSE,CENTER,,0.0,100.0,EMA < CLOSE,0.0,0.0,0.0,FAST_ABOVE_SLOW,0.0,100.0,EMA < CLOSE,0.0,0.0,0.0,FAST_ABOVE_SLOW,RED,1757184240.993079,1757184271.0630484,9.516,20.375,51.167,226.763,1047117.0089,2242140.288,110039.8,110039.9,110039.85,0.09999999999126885,0.00908761689435862,0.4670429447852761,-0.36328660800909973,"[array([1.100398e+05, 4.229000e+00]) array([1.10036e+05, 1.64400e+00])
 array([1.100363e+05, 1.001000e+00])]","[array([1.100399e+05, 1.330300e+01]) array([1.100548e+05, 1.363000e+00])
 array([1.100484e+05, 1.001000e+00])]","[array([1.1006e+05, 7.4630e+00]) array([1.100532e+05, 5.556000e+00])
 array([1.100398e+05, 5.525000e+00])]","[array([1.1006e+05, 1.6062e+01]) array([1.100601e+05, 1.386800e+01])
 array([1.100399e+05, 1.330300e+01])]",6.874,15.667000000000002,756403.8345,1724023.9305,9.516,20.375,9.516,20.375,9.516,20.375,630,1249,1172,2025-09-06 18:44:00+00:00,31.746,11.54,43.286,97,182,279,110060.0,110060.1,110038.4,110039.8,21.70000000001164,20.19999999999709,0.9308755759933354,-1,0.06451612902965272,18.93151893092259,2.0033333333333334,1.684,35.21663777857742,0.6773333333333333,0.474,99.99999999685,99.99999999133449,110060.10000000002,110038.5,20.206,0.46680219931463285,-0.30465949820679333,27.722,10.064208931534521,4035.9999999999995,110055.41810492873,0,0,0,31.746000000000002,11.54,97,182,279,3493883.6557,1269975.1724999999,0.1551469534050179,110055.4181074687,28,28.317999999999998,43.286,20.206000000000003,2223908.4832,0.7334010996457654,0.2665989003311325,0.46680219931463296,-0.30465949820679333,43.286,0.46680219931463296,73,VD_STRONG_BUY,0,0,110024.1,-0.01426756500829435,False,False,110020.1,-0.01790261341805155,False,False,110019.1,-0.01881137552049085,False,False,110092.9,0.04825526763951885,False,False,2025-09-06 18:45:00+00:00,2025-09-06 18:45:30+00:00,2025-09-06 18:46:00+00:00,2025-09-06 18:46:30+00:00,0.07
2025-09-06 18:45:00+00:00,BTCUSDT,30s,110039.8,110039.9,110020.3,110024.1,10.738999999999999,1757184270000,2025-09-06T18:44:30+00:00,110024.1,110024.1,110024.1,50.0,,,,,110028.1,0.0,100.0,VWAP > CLOSE,CENTER,,0.0,100.0,EMA < CLOSE,0.0,0.0,0.0,FAST_ABOVE_SLOW,0.0,100.0,EMA < CLOSE,0.0,0.0,0.0,FAST_ABOVE_SLOW,RED,1757184271.0630496,1757184300.8241618,14.473,17.861,80.842,104.839,1592321.1631,1965347.9738999999,110024.0,110024.1,110024.05,0.10000000000582077,0.009088921922599719,0.8103129723979621,-0.10478134471454195,"[array([1.10024e+05, 5.94800e+00]) array([1.100162e+05, 3.169000e+00])
 array([1.100193e+05, 1.592000e+00])]","[array([1.100367e+05, 3.221000e+00]) array([1.100369e+05, 2.805000e+00])
 array([1.100365e+05, 2.510000e+00])]","[array([1.100162e+05, 7.391000e+00]) array([1.100203e+05, 7.017000e+00])
 array([1.10024e+05, 6.44400e+00])]","[array([1.100368e+05, 1.643900e+01]) array([1.100399e+05, 1.412100e+01])
 array([1.100366e+05, 9.475000e+00])]",10.709,8.536,1178214.8154000002,939273.3302,14.473,17.861,14.473,17.861,14.473,17.861,636,1447,557,2025-09-06 18:44:30+00:00,1.0859999999999999,9.653000000000002,10.739000000000003,12,175,187,110039.8,110039.9,110020.3,110024.1,19.59999999999127,15.69999999999709,0.8010204081226052,-1,0.1938775510107513,46.04051561138075,0.5,0.5,48.69988604074382,0.7835000000000001,0.327,99.99999990791896,99.99999998964051,110039.9,110020.40000000001,-8.567000000000002,-0.7977465312601036,-0.871657754006034,26.772,6.984909607052145,4162.0,110026.71890212991,0,0,0,1.0859999999999999,9.653,12,175,187,119501.36709999997,1062075.5672999998,0.05742780748663102,110026.7189123652,19,8.729,10.739,-8.567,-942574.2001999998,0.10112673432338887,0.8988732655834926,-0.7977465312601036,-0.871657754006034,10.739,-0.7977465312601036,10,VD_STRONG_SELL,0,0,110020.1,-0.003635567116658986,False,False,110019.1,-0.004544458895823733,False,False,110092.9,0.06253175440652398,False,False,110139.9,0.10524966802726707,True,False,2025-09-06 18:45:30+00:00,2025-09-06 18:46:00+00:00,2025-09-06 18:46:30+00:00,2025-09-06 18:47:00+00:00,0.07
2025-09-06 18:45:30+00:00,BTCUSDT,30s,110024.0,110024.1,110020.0,110020.1,2.129999999999999,1757184300000,2025-09-06T18:45:00+00:00,110020.1,110020.1,110020.1,50.0,,,,,110021.40000000001,0.0,100.0,VWAP > CLOSE,CENTER,,0.0,100.0,EMA < CLOSE,0.0,0.0,0.0,FAST_ABOVE_SLOW,0.0,100.0,EMA < CLOSE,0.0,0.0,0.0,FAST_ABOVE_SLOW,RED,1757184300.8241622,1757184331.2347937,24.115000000000002,21.983,73.08,131.312,2653108.0735,2418628.4402,110020.0,110020.1,110020.05,0.10000000000582077,0.009089252368620153,1.0969840331164993,0.04624929498025948,"[array([1.1002e+05, 1.9954e+01]) array([1.100152e+05, 1.591000e+00])
 array([1.10012e+05, 1.41000e+00])]","[array([1.100201e+05, 6.833000e+00]) array([1.10021e+05, 5.40100e+00])
 array([1.100209e+05, 2.736000e+00])]","[array([1.1002e+05, 2.1125e+01]) array([1.10024e+05, 7.42600e+00])
 array([1.100163e+05, 3.602000e+00])]","[array([1.100233e+05, 1.111600e+01]) array([1.100241e+05, 1.003400e+01])
 array([1.10024e+05, 9.42400e+00])]",22.955000000000002,14.97,2525490.1832,1647007.9467,24.115000000000002,21.983,24.115000000000002,21.983,24.115000000000002,21.983,847,1657,1171,2025-09-06 18:45:00+00:00,1.403,0.727,2.13,27,34,61,110024.0,110024.1,110020.0,110020.1,4.100000000005821,3.8999999999941792,0.951219511960347,-1,0.024390243897875256,24.661439754339668,0.346,0.346,51.169188375283106,0.186,0.077,99.99999992872416,99.99999986244842,110024.1,110020.0,0.676,0.31737089186977896,-0.11475409835877452,28.752,2.1215915414579856,5322.0,110022.51670890965,0,0,0,1.403,0.727,27,34,61,154360.92830000003,79987.0324,0.034918032786885246,110022.51676051177,7,1.436,2.13,0.676,74373.89590000003,0.6586854457001476,0.34131455383036874,0.31737089186977896,-0.11475409835877452,2.13,0.31737089186977896,66,VD_WEAK_BUY,0,0,110019.1,-0.0009089248237367535,False,False,110092.9,0.06616972716802508,False,False,110139.9,0.10888919388365248,True,False,110144.0,0.11261578566097846,True,False,2025-09-06 18:46:00+00:00,2025-09-06 18:46:30+00:00,2025-09-06 18:47:00+00:00,2025-09-06 18:47:30+00:00,0.07
2025-09-06 18:46:00+00:00,BTCUSDT,30s,110020.0,110020.0,110000.0,110019.1,39.316,1757184330000,2025-09-06T18:45:30+00:00,110019.1,110019.1,110019.1,50.0,,,,,110013.03333333333,0.01,100.0,VWAP < CLOSE,CENTER,,0.0,100.0,EMA < CLOSE,0.0,0.0,0.0,FAST_ABOVE_SLOW,0.0,100.0,EMA < CLOSE,0.0,0.0,0.0,FAST_ABOVE_SLOW,HAMMER,1757184331.2347949,1757184360.3068686,15.290000000000001,16.758,274.019,349.056,1682118.4422,1843767.0917,110019.0,110019.1,110019.05,0.10000000000582077,0.00908933498387968,0.9124000477383937,-0.04580629056415371,"[array([1.10019e+05, 8.13700e+00]) array([1.1001e+05, 1.5930e+00])
 array([1.100098e+05, 1.591000e+00])]","[array([1.100191e+05, 7.397000e+00]) array([1.100285e+05, 2.331000e+00])
 array([1.100286e+05, 1.498000e+00])]","[array([1.1002e+05, 1.9123e+01]) array([1.100143e+05, 1.771000e+01])
 array([1.100069e+05, 1.583400e+01])]","[array([1.100121e+05, 2.216000e+01]) array([1.100091e+05, 1.810300e+01])
 array([1.100075e+05, 1.790100e+01])]",11.321,11.226,1245496.1247999999,1235110.5590000001,15.290000000000001,16.758,15.290000000000001,16.758,15.290000000000001,16.758,809,2241,1730,2025-09-06 18:45:30+00:00,14.289999999999996,25.025999999999996,39.31599999999999,118,230,348,110020.0,110020.0,110000.0,110019.1,20.0,0.8999999999941792,0.04499999999745896,-1,0.954999999952541,50.38488453111374,1.8,1.125,39.25117877250655,1.403285714285714,0.584,99.99999999300209,99.99999999600415,110019.1,110000.0,-10.736,-0.2730694882421135,-0.3218390804588453,26.137,13.314458430577343,1873.0,110011.3000251803,0,0,0,14.29,25.025999999999996,118,230,348,1571920.4311999998,2753283.8407,0.11297701149425288,110011.30002797562,35,28.087,39.315999999999995,-10.735999999999997,-1181363.4095000003,0.36346525586622586,0.6365347441083392,-0.2730694882421134,-0.3218390804588453,39.315999999999995,-0.2730694882421134,36,VD_WEAK_SELL,0,0,110092.9,0.06707926169182292,False,False,110139.9,0.10979911669881716,True,False,110144.0,0.11352574234836875,True,False,110135.0,0.10534534458107199,True,False,2025-09-06 18:46:30+00:00,2025-09-06 18:47:00+00:00,2025-09-06 18:47:30+00:00,2025-09-06 18:48:00+00:00,0.07
2025-09-06 18:46:30+00:00,BTCUSDT,30s,110019.1,110111.9,110019.0,110092.9,257.905,1757184360000,2025-09-06T18:46:00+00:00,110092.9,110092.9,110092.9,50.0,,,,,110074.59999999999,0.02,100.0,VWAP < CLOSE,CENTER,,0.0,100.0,EMA < CLOSE,0.0,0.0,0.0,FAST_ABOVE_SLOW,0.0,100.0,EMA < CLOSE,0.0,0.0,0.0,FAST_ABOVE_SLOW,GREEN,1757184360.306869,1757184390.1835802,16.817,16.099,742.796,392.307,1851286.494,1772449.9448,110093.2,110093.3,110093.25,0.10000000000582077,0.009083209007438763,1.044599043418846,0.021813100012152146,"[array([1.100932e+05, 2.898000e+00]) array([1.100823e+05, 1.803000e+00])
 array([1.100776e+05, 1.590000e+00])]","[array([1.100933e+05, 7.741000e+00]) array([1.101004e+05, 1.522000e+00])
 array([1.101039e+05, 1.379000e+00])]","[array([1.100799e+05, 1.701400e+01]) array([1.100664e+05, 1.623000e+01])
 array([1.100863e+05, 1.479900e+01])]","[array([1.100824e+05, 1.294600e+01]) array([1.100888e+05, 1.020300e+01])
 array([1.100428e+05, 9.782000e+00])]",6.291,10.642,692551.8645,1171638.3221999998,16.817,16.099,16.817,16.099,16.817,16.099,754,3005,2291,2025-09-06 18:46:00+00:00,253.86999999999998,4.035,257.905,1691,52,1743,110019.1,110111.9,110019.0,110092.9,92.89999999999418,73.79999999998836,0.7944025834144088,1,0.7954790096792608,35.87308464948252,1.785705882352941,1.363,26.889714987140096,0.5425,0.496,99.9999999996061,99.99999997521685,110110.77058823527,110019.0,249.83499999999998,0.968709408499375,0.9403327596093286,29.823,58.444824464339604,2217.0,110065.39594769369,0,0,0,253.86999999999995,4.035,1691,52,1743,27942449.155200005,443966.78680000006,0.14796615031554788,110065.39594812001,175,191.356,257.905,249.83499999999995,27498482.368400004,0.9843547042477487,0.015645295748373842,0.9687094084993749,0.9403327596093286,257.905,0.9687094084993749,98,VD_STRONG_BUY,0,0,110139.9,0.04269121805311696,False,False,110144.0,0.04641534558541543,False,False,110135.0,0.038240431490137713,False,False,110205.5,0.10227725856981316,True,False,2025-09-06 18:47:00+00:00,2025-09-06 18:47:30+00:00,2025-09-06 18:48:00+00:00,2025-09-06 18:48:30+00:00,0.07
2025-09-06 18:47:00+00:00,BTCUSDT,30s,110093.3,110152.4,110076.8,110139.9,260.847,1757184390000,2025-09-06T18:46:30+00:00,110139.9,110139.9,110139.9,50.0,,,,,110123.03333333333,0.02,100.0,VWAP < CLOSE,CENTER,,0.0,100.0,EMA < CLOSE,0.0,0.0,0.0,FAST_ABOVE_SLOW,0.0,100.0,EMA < CLOSE,0.0,0.0,0.0,FAST_ABOVE_SLOW,GREEN,1757184390.1835806,1757184420.6626573,7.075,13.134,1047.839,907.37,779144.1405,1446579.4928000001,110137.3,110137.4,110137.35,0.09999999999126885,0.009079572006341977,0.5386782396832648,-0.2998169132564699,"[array([1.101234e+05, 7.960000e-01]) array([1.101245e+05, 6.560000e-01])
 array([1.10127e+05, 6.35000e-01])]","[array([1.101374e+05, 7.541000e+00]) array([1.101455e+05, 1.363000e+00])
 array([1.101445e+05, 7.420000e-01])]","[array([1.10081e+05, 2.57080e+01]) array([1.101197e+05, 2.381000e+01])
 array([1.100781e+05, 2.168700e+01])]","[array([1.101103e+05, 1.426900e+01]) array([1.100849e+05, 1.259200e+01])
 array([1.100975e+05, 1.125000e+01])]",2.087,9.646,229830.54340000002,1062401.6689,7.075,13.134,7.075,13.134,7.075,13.134,1104,5397,5895,2025-09-06 18:46:30+00:00,250.90499999999997,9.942,260.847,1784,242,2026,110093.3,110152.4,110076.8,110139.9,75.59999999999127,46.59999999999127,0.6164021163939186,1,0.834656084645025,33.64141806646484,1.5631111111111111,1.363,42.848521419950856,0.5325,0.441,99.99999999960146,99.99999998994166,110150.67777777779,110078.4125,240.96299999999997,0.9237714062230972,0.7611056268505622,29.655,68.31900185466195,2247.0,110115.63831092512,0,0,0,250.90499999999997,9.942,1784,242,2026,27628622.620399997,1094711.2862,0.12874975320829218,110115.63831134683,203,197.727,260.847,240.96299999999997,26533911.334199995,0.9618857031096317,0.03811429688653459,0.9237714062230972,0.7611056268505622,260.847,0.9237714062230972,96,VD_STRONG_BUY,0,0,110144.0,0.0037225383353406177,False,False,110135.0,-0.0044488872788101125,False,False,110205.5,0.05956061336537061,False,False,110192.3,0.047575855797952184,False,False,2025-09-06 18:47:30+00:00,2025-09-06 18:48:00+00:00,2025-09-06 18:48:30+00:00,2025-09-06 18:49:00+00:00,0.07
2025-09-06 18:47:30+00:00,BTCUSDT,30s,110137.4,110155.4,110131.0,110144.0,12.039000000000001,1757184420000,2025-09-06T18:47:00+00:00,110144.0,110144.0,110144.0,50.0,,,,,110143.46666666667,0.0,100.0,VWAP < CLOSE,CENTER,,0.0,100.0,EMA < CLOSE,0.0,0.0,0.0,FAST_ABOVE_SLOW,0.0,100.0,EMA < CLOSE,0.0,0.0,0.0,FAST_ABOVE_SLOW,GREEN,1757184420.662658,1757184451.1457167,5.422000000000001,10.927999999999999,319.733,108.868,597159.5118,1203712.6682,110143.9,110144.0,110143.95,0.10000000000582077,0.009079027945322532,0.4961566617862373,-0.3367584097859326,"[array([1.101377e+05, 9.130000e-01]) array([1.101346e+05, 7.950000e-01])
 array([1.101343e+05, 6.360000e-01])]","[array([1.10144e+05, 3.86400e+00]) array([1.101548e+05, 1.513000e+00])
 array([1.101543e+05, 1.142000e+00])]","[array([1.101399e+05, 1.854800e+01]) array([1.101327e+05, 1.504800e+01])
 array([1.101427e+05, 1.463800e+01])]","[array([1.101549e+05, 7.240000e+00]) array([1.101548e+05, 6.420000e+00])
 array([1.101501e+05, 5.905000e+00])]",2.3440000000000003,6.519,258158.14190000002,718056.8389999999,5.422000000000001,10.927999999999999,5.422000000000001,10.927999999999999,5.422000000000001,10.927999999999999,771,1417,1540,2025-09-06 18:47:00+00:00,5.519,6.520000000000001,12.039000000000001,146,84,230,110137.4,110155.4,110131.0,110144.0,24.39999999999418,6.600000000005821,0.2704918032679059,1,0.5327868852241933,41.87352780542245,0.4622,0.217,32.86809815446808,0.7143333333333334,0.661,99.99999998188078,99.99999998466258,110155.2,110131.2,-1.0010000000000012,-0.08314644072737393,0.26956521739013234,28.161,8.167323603565213,2969.0,110148.49497382269,0,0,0,5.519,6.5200000000000005,146,84,230,607889.9102,718187.8209,0.05234347826086956,110148.49498296285,23,8.347,12.039000000000001,-1.0010000000000003,-110297.91070000001,0.45842677959478134,0.5415732203221552,-0.08314644072737384,0.26956521739013234,12.039000000000001,-0.08314644072737384,46,VD_NEUTRAL,0,0,110135.0,-0.008171121441022661,False,False,110205.5,0.055835996513654854,False,False,110192.3,0.043851685066824256,False,False,110174.5,0.027691022661243462,False,False,2025-09-06 18:48:00+00:00,2025-09-06 18:48:30+00:00,2025-09-06 18:49:00+00:00,2025-09-06 18:49:30+00:00,0.07
2025-09-06 18:48:00+00:00,BTCUSDT,30s,110143.9,110143.9,110135.0,110135.0,4.925000000000001,1757184450000,2025-09-06T18:47:30+00:00,110135.0,110135.0,110135.0,50.0,,,,,110137.96666666667,0.0,100.0,VWAP > CLOSE,CENTER,,0.0,100.0,EMA < CLOSE,0.0,0.0,0.0,FAST_ABOVE_SLOW,0.0,100.0,EMA < CLOSE,0.0,0.0,0.0,FAST_ABOVE_SLOW,RED,1757184451.1457176,1757184480.2271876,7.383,17.548,48.296,111.692,813056.2506,1932695.6207,110134.9,110135.0,110134.95,0.10000000000582077,0.009079769864681536,0.4207317073170732,-0.40772532188841204,"[array([1.101238e+05, 8.370000e-01]) array([1.10124e+05, 8.19000e-01])
 array([1.101235e+05, 8.140000e-01])]","[array([1.10135e+05, 1.02760e+01]) array([1.101389e+05, 2.000000e+00])
 array([1.101479e+05, 1.363000e+00])]","[array([1.101351e+05, 8.859000e+00]) array([1.101382e+05, 4.922000e+00])
 array([1.101241e+05, 3.688000e+00])]","[array([1.101439e+05, 1.145500e+01]) array([1.10135e+05, 1.02760e+01])
 array([1.101419e+05, 9.046000e+00])]",2.4699999999999998,13.639,272005.7056,1502156.6477,7.383,17.548,7.383,17.548,7.383,17.548,1212,1957,1253,2025-09-06 18:47:30+00:00,0.318,4.607,4.925,18,43,61,110143.9,110143.9,110135.0,110135.0,8.89999999999418,8.89999999999418,0.9999999998876404,-1,0.0,53.773584736561055,0.171,0.171,25.569785104065595,0.589,0.589,99.99999968553458,99.9999999782939,110138.3,110135.1,-4.289000000000001,-0.8708629439856117,-0.4098360655670519,28.667,2.1278822339275125,4441.0,110137.1443634239,0,0,0,0.318,4.606999999999999,18,43,61,35023.0771,507402.35899999994,0.08073770491803278,110137.1443857644,7,3.223,4.924999999999999,-4.289,-472379.28189999994,0.06456852790567139,0.935431471891283,-0.8708629439856117,-0.4098360655670519,4.924999999999999,-0.8708629439856117,6,VD_STRONG_SELL,0,0,110205.5,0.06401234848140917,False,False,110192.3,0.05202705770191394,False,False,110174.5,0.03586507468107323,False,False,110225.4,0.08208108230807117,True,False,2025-09-06 18:48:30+00:00,2025-09-06 18:49:00+00:00,2025-09-06 18:49:30+00:00,2025-09-06 18:50:00+00:00,0.07
2025-09-06 18:48:30+00:00,BTCUSDT,30s,110135.0,110205.5,110135.0,110205.5,14.966999999999999,1757184480000,2025-09-06T18:48:00+00:00,110205.5,110205.5,110205.5,50.0,,,,,110182.0,0.02,99.98,VWAP < CLOSE,CENTER,,0.0,100.0,EMA < CLOSE,0.0,0.0,0.0,FAST_ABOVE_SLOW,0.0,100.0,EMA < CLOSE,0.0,0.0,0.0,FAST_ABOVE_SLOW,GREEN,1757184480.2271886,1757184511.8902507,9.519,6.6000000000000005,1259.029,122.569,1049001.5289,727382.0531,110205.4,110205.5,110205.45,0.10000000000582077,0.009073961406248127,1.4422727272727272,0.1810906383770705,"[array([1.102054e+05, 4.133000e+00]) array([1.101943e+05, 8.880000e-01])
 array([1.10198e+05, 6.50000e-01])]","[array([1.102055e+05, 3.120000e+00]) array([1.10215e+05, 5.82000e-01])
 array([1.102159e+05, 5.560000e-01])]","[array([1.10135e+05, 4.15180e+01]) array([1.101438e+05, 2.875200e+01])
 array([1.101489e+05, 2.774200e+01])]","[array([1.10135e+05, 1.02580e+01]) array([1.101761e+05, 9.815000e+00])
 array([1.101775e+05, 3.668000e+00])]",5.671,4.258,624960.1566,469266.33040000004,9.519,6.6000000000000005,9.519,6.6000000000000005,9.519,6.6000000000000005,777,2382,1798,2025-09-06 18:48:00+00:00,10.754000000000001,4.213000000000001,14.967000000000002,323,36,359,110135.0,110205.5,110135.0,110205.5,70.5,70.5,0.9999999999858156,1,0.9999999999858156,46.16886739388424,0.49650000000000005,0.216,41.13458342246983,0.8665,0.459,99.99999999070114,99.99999997626394,110204.78,110149.95000000001,6.541,0.437028128520276,0.7994428969337063,29.899,12.007090538145087,3016.0,110164.01189883317,0,0,0,10.754000000000001,4.213,323,36,359,1184645.4688,464179.2974,0.0416908077994429,110164.0119061863,37,11.296999999999999,14.967000000000002,6.541000000000001,720466.1713999999,0.7185140642267311,0.2814859357064551,0.43702812852027606,0.7994428969337063,14.967000000000002,0.43702812852027606,72,VD_STRONG_BUY,0,0,110192.3,-0.011977623621322974,False,False,110174.5,-0.028129267595537428,False,False,110225.4,0.01805717500487197,False,False,110225.4,0.01805717500487197,False,False,2025-09-06 18:49:00+00:00,2025-09-06 18:49:30+00:00,2025-09-06 18:50:00+00:00,2025-09-06 18:50:30+00:00,0.07
